Time (seconds),Acceleration (Frontal) [G],Acceleration (Vertical) [G],Acceleration (Lateral) [G],Sensor ID,RSSI (Received Signal Strength Indicator),Phase,Frequency,Activity Label,Room
22.25,0.7176,0.76708,0.14596,4,-57.0,6.208,924.25,1,S1
23.0,0.87003,0.74411,0.15736,4,-57.0,5.4963,924.75,1,S1
23.5,0.87003,0.74411,0.15736,4,-57.0,4.5252,922.75,1,S1
24.25,0.72932,0.73263,0.11175,4,-57.0,5.0008,922.25,1,S1
24.5,0.72932,0.73263,0.11175,4,-56.5,1.4373,925.75,1,S1
24.75,0.72932,0.73263,0.11175,4,-57.0,6.1375,924.25,1,S1
25.25,0.72932,0.73263,0.11175,4,-57.0,3.6018,923.75,1,S1
25.75,0.7645,0.74411,0.13456,4,-59.5,5.9856,921.25,1,S1
26.0,0.7645,0.74411,0.13456,4,-56.5,1.9589,925.25,1,S1
26.5,0.7645,0.74411,0.13456,4,-58.5,5.4963,921.75,1,S1
26.75,0.7645,0.74411,0.13456,4,-56.5,1.4266,925.75,1,S1
27.25,0.7645,0.74411,0.13456,3,-64.5,5.4717,924.25,1,S1
27.975,0.7645,0.74411,0.13456,4,-56.5,5.6205,924.75,1,S1
29.25,0.74105,0.75559,0.15736,3,-64.5,4.7507,925.75,1,S1
30.0,0.83485,0.72114,0.15736,4,-57.5,3.5849,923.75,1,S1
30.5,0.83485,0.72114,0.15736,4,-59.0,5.9994,921.25,1,S1
31.25,0.96383,0.66373,0.22578,3,-64.5,0.6412,921.75,1,S1
32.25,1.0225,0.64076,0.24859,4,-60.0,3.7782,920.25,1,S1
33.25,1.0225,0.64076,0.24859,4,-57.0,4.5498,922.75,1,S1
33.5,0.94038,0.65224,0.21438,3,-65.0,1.2885,920.75,1,S1
34.25,0.94038,0.65224,0.21438,4,-56.5,1.4036,925.75,1,S1
35.0,0.78795,0.75559,0.15736,4,-57.0,3.4929,923.75,1,S1
35.25,0.78795,0.75559,0.15736,4,-56.5,5.6113,924.75,1,S1
35.75,0.78795,0.75559,0.15736,3,-62.5,4.8658,925.25,1,S1
36.5,0.69414,0.79004,0.10035,3,-64.5,0.44179,922.25,1,S1
37.0,0.69414,0.79004,0.10035,4,-57.0,6.1068,924.25,1,S1
37.725,0.82312,0.70966,0.16876,4,-56.5,5.5806,924.75,1,S1
38.25,0.82312,0.70966,0.16876,4,-56.5,5.0054,925.25,1,S1
39.0,0.77622,0.72114,0.15736,3,-63.5,1.4189,925.75,1,S1
40.0,0.75277,0.73263,0.15736,4,-54.5,5.7095,924.75,1,S1
40.5,0.75277,0.73263,0.15736,3,-64.0,0.061359,922.75,1,S1
41.5,0.75277,0.76708,0.12315,4,-58.0,5.0591,922.25,1,S1
41.75,0.75277,0.76708,0.12315,4,-57.0,6.0976,924.25,1,S1
42.5,0.75277,0.76708,0.12315,3,-64.5,6.073,923.75,1,S1
44.0,0.72932,0.76708,0.10035,4,-57.0,1.468,925.75,1,S1
44.25,0.72932,0.76708,0.10035,4,-56.5,6.1605,924.25,1,S1
44.75,0.72932,0.76708,0.10035,3,-65.0,1.4097,920.25,1,S1
46.0,0.82312,0.69818,0.14596,3,-65.5,0.83142,921.75,1,S1
46.75,0.82312,0.69818,0.14596,4,-57.0,2.8839,924.25,1,S1
47.225,0.82312,0.69818,0.14596,4,-57.5,4.1694,923.75,1,S1
48.0,0.82312,0.69818,0.14596,4,-59.5,0.15033,925.25,1,S1
48.25,0.82312,0.69818,0.14596,4,-63.0,1.4113,920.75,1,S1
49.0,0.43619,0.16995,0.86435,3,-58.5,0.3835,924.25,3,S1
93.75,0.43619,0.16995,0.86435,3,-61.5,5.8491,924.75,3,S1
99.25,0.29548,-0.18603,0.95557,3,-61.0,2.3777,925.25,3,S1
102.5,0.29548,-0.18603,0.95557,3,-61.0,2.0555,925.75,3,S1
105.0,0.29548,-0.18603,0.95557,4,-59.5,3.3947,925.75,3,S1
109.75,0.31893,-0.17454,0.93277,4,-59.0,0.11965,925.75,3,S1
113.25,0.38928,-0.24344,0.98978,3,-61.5,5.935,924.75,3,S1
119.0,0.50654,-0.27789,1.0582,3,-63.5,4.493,921.75,3,S1
119.5,0.50654,-0.27789,1.0582,4,-58.0,0.013806,925.75,3,S1
122.75,0.35411,-0.22048,0.94417,4,-58.5,1.1367,924.75,3,S1
123.5,0.35411,-0.22048,0.94417,3,-61.5,5.5545,925.25,3,S1
124.98,0.35411,-0.22048,0.94417,3,-62.0,0.2439,923.75,3,S1
129.25,0.37756,-0.20899,0.96698,3,-60.5,5.1803,925.75,3,S1
131.5,0.47136,-0.26641,1.0354,3,-61.0,2.1875,925.75,3,S1
132.5,0.47136,-0.26641,1.0354,4,-59.5,1.0462,924.75,3,S1
133.25,0.47136,-0.26641,1.0354,4,-58.0,3.4929,925.25,3,S1
134.25,0.47136,-0.26641,1.0354,3,-63.5,4.9256,924.25,3,S1
134.97,0.47136,-0.26641,1.0354,3,-59.0,0.44332,923.75,3,S1
135.5,0.82312,0.50296,0.43103,3,-62.0,0.55837,922.75,1,S1
136.25,0.82312,0.70966,0.13456,4,-57.5,1.6061,922.25,1,S1
136.5,0.82312,0.70966,0.13456,1,-57.0,1.4573,925.75,1,S1
136.75,0.82312,0.70966,0.13456,4,-57.0,5.4917,924.25,1,S1
136.8,0.82312,0.70966,0.13456,1,-57.5,0.33287,923.25,1,S1
137.0,0.82312,0.70966,0.13456,4,-59.5,2.7596,920.25,1,S1
137.25,0.82312,0.70966,0.13456,3,-62.0,4.1218,923.75,1,S1
137.75,0.74105,0.73263,0.020525,1,-58.5,5.0698,921.25,1,S1
138.5,0.87003,0.66373,0.077541,4,-58.0,1.3714,921.75,1,S1
138.75,0.87003,0.66373,0.077541,1,-56.5,1.2441,925.75,1,S1
139.0,0.87003,0.66373,0.077541,4,-57.5,3.7046,925.75,1,S1
139.08,0.87003,0.66373,0.077541,4,-57.0,5.1312,924.25,1,S1
139.75,0.87003,0.66373,0.066138,1,-56.5,6.0715,923.75,1,S1
140.0,0.87003,0.66373,0.066138,4,-57.0,4.5912,924.75,1,S1
140.25,0.8583,0.65224,0.077541,1,-57.5,0.67495,922.75,1,S1
140.5,0.8583,0.65224,0.077541,1,-56.0,1.6199,925.25,1,S1
140.75,0.8583,0.65224,0.077541,1,-59.0,5.3045,920.75,1,S1
141.25,1.0342,0.60631,0.15736,1,-58.0,4.0773,922.25,1,S1
141.5,1.0342,0.60631,0.15736,1,-56.5,1.06,925.75,1,S1
141.58,1.0342,0.60631,0.15736,1,-56.5,2.3853,924.25,1,S1
142.25,0.83485,0.66373,0.077541,1,-57.0,5.9334,923.75,1,S1
142.33,0.83485,0.66373,0.077541,1,-56.5,1.9773,924.75,1,S1
142.5,0.83485,0.66373,0.077541,1,-58.5,4.9011,921.25,1,S1
142.75,0.83485,0.66373,0.077541,1,-58.0,0.56604,922.75,1,S1
143.0,0.83485,0.66373,0.077541,4,-59.5,5.303,920.75,1,S1
143.5,0.83485,0.66373,0.077541,4,-58.0,0.96027,922.25,1,S1
144.0,1.0107,0.60631,0.13456,1,-57.0,5.6589,924.25,1,S1
144.25,1.0107,0.60631,0.13456,1,-61.0,5.6819,920.25,1,S1
144.75,1.0107,0.60631,0.13456,4,-57.0,4.8274,924.75,1,S1
145.25,0.9052,0.65224,0.10035,4,-57.0,4.4884,925.25,1,S1
145.5,0.9052,0.65224,0.10035,4,-57.0,4.6326,925.25,1,S1
146.0,0.9052,0.65224,0.10035,4,-58.0,1.5923,922.25,1,S1
146.25,0.9052,0.65224,0.10035,4,-56.5,4.6618,925.75,1,S1
146.5,0.9052,0.65224,0.10035,4,-57.0,6.1451,924.25,1,S1
147.0,0.88175,0.65224,0.11175,4,-57.5,0.32981,923.75,1,S1
147.25,0.88175,0.65224,0.11175,4,-60.0,5.7248,921.25,1,S1
147.75,0.88175,0.65224,0.11175,4,-56.5,5.2293,925.25,1,S1
148.75,0.88175,0.65224,0.11175,4,-56.5,5.4242,925.75,1,S1
149.5,0.79967,0.70966,0.10035,4,-56.5,1.4404,923.75,1,S1
150.0,0.79967,0.70966,0.10035,1,-67.5,2.3669,922.75,1,S1
151.0,0.68242,0.80152,0.043332,1,-66.0,6.2188,922.25,1,S1
151.5,0.62379,0.82449,0.031928,1,-63.5,5.461,923.25,1,S1
152.25,0.62379,0.82449,0.031928,4,-56.0,1.4404,924.75,1,S1
152.5,0.62379,0.82449,0.031928,4,-57.0,0.17641,922.75,1,S1
153.5,0.63552,0.83597,0.031928,4,-56.5,0.44485,925.75,1,S1
153.75,0.63552,0.83597,0.031928,1,-63.0,4.8336,924.25,1,S1
154.23,0.63552,0.83597,0.031928,1,-64.0,5.171,923.75,1,S1
155.0,0.8114,0.76708,0.15736,1,-67.0,2.7458,922.75,1,S1
155.75,0.8114,0.76708,0.15736,1,-67.5,6.2387,922.25,1,S1
156.25,0.8114,0.76708,0.15736,4,-56.5,1.9313,924.25,1,S1
157.0,0.7176,0.79004,0.11175,4,-56.5,1.4189,924.75,1,S1
158.0,0.7176,0.79004,0.11175,4,-58.0,0.73784,922.25,1,S1
158.5,0.7176,0.79004,0.11175,1,-61.5,3.3916,925.75,1,S1
159.25,0.77622,0.79004,0.10035,4,-57.0,1.3944,924.75,1,S1
160.75,0.77622,0.79004,0.10035,4,-57.0,0.48627,925.75,1,S1
162.0,0.9052,0.72114,0.21438,1,-66.5,1.3683,924.75,1,S1
162.25,0.9052,0.72114,0.21438,4,-57.0,0.27612,922.75,1,S1
162.5,0.9052,0.72114,0.21438,4,-56.5,1.06,925.25,1,S1
163.0,0.9052,0.72114,0.21438,4,-57.5,4.1847,922.25,1,S1
163.25,0.9052,0.72114,0.21438,1,-62.0,0.82988,925.75,1,S1
166.0,0.92865,0.72114,0.23718,4,-56.5,0.42031,923.25,1,S1
166.5,0.92865,0.72114,0.23718,1,-66.5,5.5622,923.75,1,S1
167.25,0.92865,0.72114,0.23718,4,-57.5,3.9914,922.75,1,S1
167.75,0.92865,0.72114,0.23718,4,-58.0,1.2164,922.25,1,S1
169.25,0.72932,0.80152,0.15736,1,-65.5,4.7584,924.75,1,S1
169.75,0.72932,0.80152,0.15736,4,-56.5,1.3729,925.25,1,S1
170.5,0.67069,0.81301,0.10035,4,-56.5,0.86517,925.75,1,S1
171.5,0.74105,0.77856,0.15736,1,-67.0,5.6619,923.75,1,S1
172.25,0.74105,0.77856,0.15736,4,-59.5,5.7678,920.75,1,S1
173.0,0.65897,0.82449,0.11175,1,-68.0,5.145,924.25,1,S1
173.5,0.65897,0.82449,0.11175,4,-61.0,6.1237,920.25,1,S1
174.25,0.65897,0.82449,0.11175,4,-59.0,5.2278,921.25,1,S1
175.0,0.65897,0.82449,0.11175,4,-58.5,4.6924,921.75,1,S1
176.5,0.99901,0.67521,0.25999,4,-56.0,1.7595,924.75,1,S1
176.58,0.99901,0.67521,0.25999,4,-59.0,5.1695,921.25,1,S1
177.75,0.7176,0.79004,0.14596,1,-66.5,0.58138,925.75,1,S1
179.5,0.70587,0.77856,0.12315,4,-56.5,1.1689,925.25,1,S1
180.25,0.70587,0.77856,0.12315,4,-56.5,0.89124,925.75,1,S1
180.75,0.70587,0.77856,0.12315,4,-58.0,0.24237,923.25,1,S1
181.25,0.70587,0.77856,0.12315,1,-65.5,4.7538,924.75,1,S1
183.0,0.69414,0.80152,0.10035,1,-67.0,2.0877,924.25,1,S1
183.75,0.69414,0.80152,0.10035,4,-56.5,1.8546,924.75,1,S1
184.25,0.69414,0.80152,0.10035,1,-65.0,1.1075,925.25,1,S1
186.25,0.69414,0.76708,0.12315,1,-67.5,1.5386,924.75,1,S1
187.75,0.79967,0.75559,0.16876,4,-56.5,0.76852,925.75,1,S1
187.83,0.79967,0.75559,0.16876,4,-56.5,2.327,924.25,1,S1
189.25,0.8114,0.74411,0.18017,4,-56.5,1.3637,925.25,1,S1
190.0,0.8114,0.74411,0.18017,4,-56.5,0.7808,925.75,1,S1
190.5,0.8114,0.74411,0.18017,4,-57.0,3.3287,923.25,1,S1
193.0,0.61207,0.75559,0.0091224,4,-56.5,6.0914,923.25,1,S1
194.0,0.78795,0.72114,0.13456,4,-57.0,6.2004,925.25,1,S1
198.75,0.24858,1.146,-0.059296,2,-58.5,0.16567,922.75,4,S1
200.75,0.24858,1.146,-0.059296,2,-59.0,3.6018,923.75,4,S1
202.0,0.24858,1.146,-0.059296,2,-58.5,4.5452,922.25,4,S1
203.0,0.24858,1.146,-0.059296,2,-58.0,0.52155,923.75,4,S1
204.0,0.24858,1.146,-0.059296,2,-59.5,4.7691,920.75,4,S1
208.0,0.96383,0.65224,0.18017,2,-56.0,3.4238,924.75,2,S1
213.5,0.96383,0.65224,0.18017,2,-58.0,0.018408,925.25,2,S1
214.5,0.96383,0.65224,0.18017,2,-57.5,0.013806,925.75,2,S1
217.0,0.78795,0.72114,0.15736,2,-59.5,0.81454,924.25,2,S1
225.0,0.78795,0.72114,0.15736,2,-58.5,0.32981,924.75,2,S1
227.5,0.78795,0.72114,0.15736,2,-58.5,3.3103,924.75,2,S1
228.25,0.78795,0.72114,0.15736,2,-57.5,6.2034,925.25,2,S1
230.5,1.0225,0.62928,0.2828,2,-59.0,0.17794,925.25,2,S1
231.5,1.0225,0.62928,0.2828,2,-58.0,3.6248,924.25,2,S1
232.75,1.0225,0.62928,0.2828,2,-57.0,4.3611,922.75,2,S1
236.5,1.0225,0.62928,0.2828,2,-57.0,0.12579,924.25,2,S1
239.0,1.0225,0.62928,0.2828,2,-57.5,0.43872,923.25,2,S1
240.0,1.0694,0.61779,0.24859,2,-57.5,4.4777,921.25,2,S1
240.25,1.0694,0.61779,0.24859,2,-56.0,5.8199,925.25,2,S1
240.5,1.0694,0.61779,0.24859,2,-57.5,4.8136,920.75,2,S1
242.75,1.0694,0.61779,0.24859,2,-58.0,6.0408,925.25,2,S1
247.5,0.82312,0.74411,0.088944,2,-58.0,4.0221,922.75,2,S1
248.75,0.82312,0.74411,0.088944,2,-58.5,3.5864,924.25,2,S1
249.75,0.82312,0.74411,0.088944,2,-58.0,4.9164,921.25,2,S1
251.0,0.83485,0.70966,0.14596,2,-56.0,6.1421,924.25,2,S1
251.75,0.83485,0.70966,0.14596,2,-58.0,3.723,923.75,2,S1
253.25,0.83485,0.70966,0.14596,2,-58.0,0.33287,925.75,2,S1
254.5,0.83485,0.70966,0.14596,2,-58.0,0.50161,924.75,2,S1
401.25,0.50654,0.81301,0.13456,2,-47.5,5.125,925.25,4,S1
401.5,0.7645,0.79004,0.16876,2,-49.0,5.3521,921.75,4,S1
401.58,0.51826,0.85894,0.10035,2,-48.5,3.7675,921.75,4,S1
401.6,0.51826,0.85894,0.10035,2,-48.0,4.019,921.75,4,S1
401.75,0.68242,0.96229,-0.025087,2,-47.5,4.8719,922.25,4,S1
401.85,0.33066,0.80152,-0.15052,2,-48.5,5.3613,922.25,4,S1
401.88,0.33066,0.80152,-0.15052,2,-45.5,3.9301,925.75,4,S1
402.0,0.54171,0.95081,-0.059296,2,-46.5,4.7032,925.75,4,S1
402.1,0.41273,0.80152,-0.013684,2,-47.5,5.395,925.75,4,S1
402.13,0.41273,0.80152,-0.013684,2,-49.5,0.23623,924.25,4,S1
405.75,0.55344,0.97377,-0.082102,4,-58.5,0.27151,922.75,3,S1
406.0,0.55344,0.97377,-0.082102,3,-55.5,1.488,925.25,3,S1
480.5,0.42446,-0.27789,1.0696,3,-66.0,4.0881,920.25,3,S1
481.0,0.42446,-0.27789,1.0696,4,-57.0,4.4654,924.75,3,S1
482.25,0.49481,-0.31234,1.1038,4,-57.5,0.1534,925.75,3,S1
482.75,0.49481,-0.31234,1.1038,4,-59.0,5.8368,923.25,3,S1
484.25,0.49481,-0.31234,1.1038,4,-59.5,1.0907,921.75,3,S1
485.5,0.45964,-0.27789,1.0468,3,-62.5,2.2457,923.75,3,S1
486.0,0.45964,-0.27789,1.0468,4,-58.5,6.2433,922.75,3,S1
486.75,0.45964,-0.27789,1.0468,3,-62.5,0.33748,921.75,3,S1
487.5,0.22513,-0.15158,0.90996,4,-57.0,4.8198,924.25,3,S1
488.5,0.23685,-0.16306,0.92136,3,-62.0,6.1681,922.75,3,S1
489.25,0.23685,-0.16306,0.92136,3,-62.5,3.3287,922.25,3,S1
489.75,0.23685,-0.16306,0.92136,3,-61.0,2.1077,924.25,3,S1
490.25,0.23685,-0.16306,0.92136,3,-61.0,5.5361,923.75,3,S1
491.0,0.23685,-0.16306,0.92136,4,-59.5,6.2188,922.75,3,S1
492.25,0.31893,-0.23196,0.97838,4,-58.0,4.7768,924.25,3,S1
492.75,0.31893,-0.23196,0.97838,3,-62.5,5.5377,923.75,3,S1
493.5,0.31893,-0.23196,0.97838,4,-58.0,3.8641,925.25,3,S1
494.25,0.31893,-0.23196,0.97838,3,-63.0,0.093573,922.25,3,S1
494.75,0.31893,-0.23196,0.97838,4,-58.0,4.8121,924.25,3,S1
495.75,0.35411,-0.25493,0.98978,4,-58.5,6.1681,922.75,3,S1
496.5,0.35411,-0.25493,0.98978,3,-63.0,0.053689,922.25,3,S1
497.0,0.35411,-0.25493,0.98978,4,-57.5,4.7385,924.25,3,S1
497.75,0.35411,-0.25493,0.98978,3,-61.5,1.85,924.75,3,S1
499.25,0.31893,-0.23196,0.97838,4,-57.5,0.14266,925.75,3,S1
499.5,0.31893,-0.23196,0.97838,3,-62.0,2.6661,923.25,3,S1
500.25,0.31893,-0.23196,0.97838,4,-57.5,5.2324,923.75,3,S1
500.35,0.31893,-0.23196,0.97838,4,-57.5,4.2997,924.75,3,S1
500.75,0.31893,-0.23196,0.97838,4,-58.5,6.1804,922.75,3,S1
501.75,0.37756,-0.24344,1.0012,4,-57.5,0.14266,925.75,3,S1
502.0,0.37756,-0.24344,1.0012,4,-58.0,5.6911,923.25,3,S1
502.75,0.37756,-0.24344,1.0012,4,-57.5,4.3044,924.75,3,S1
503.25,0.37756,-0.24344,1.0012,3,-61.5,1.5892,925.25,3,S1
504.25,0.28376,-0.20899,0.95557,4,-57.5,4.7461,924.25,3,S1
505.0,0.28376,-0.20899,0.95557,3,-62.0,2.3945,923.75,3,S1
505.5,0.28376,-0.20899,0.95557,3,-63.5,3.7705,921.25,3,S1
505.75,0.28376,-0.20899,0.95557,3,-61.5,1.5723,925.25,3,S1
507.25,0.24858,-0.16306,0.92136,4,-58.0,5.1726,923.75,3,S1
508.0,0.24858,-0.16306,0.92136,4,-58.5,6.2464,922.75,3,S1
508.5,0.24858,-0.16306,0.92136,4,-59.0,0.90812,921.75,3,S1
509.25,0.2603,-0.17454,0.93277,3,-61.0,2.0954,924.25,3,S1
509.75,0.2603,-0.17454,0.93277,3,-61.5,2.3823,923.75,3,S1
510.5,0.2603,-0.17454,0.93277,3,-62.5,6.1037,922.75,3,S1
512.25,0.37756,-0.24344,1.0012,4,-57.5,5.2109,923.75,3,S1
512.75,0.37756,-0.24344,1.0012,4,-59.0,1.3131,921.25,3,S1
513.0,0.37756,-0.24344,1.0012,3,-61.0,1.5539,925.25,3,S1
514.25,0.37756,-0.24344,0.97838,4,-56.5,4.7722,924.25,3,S1
514.75,0.37756,-0.24344,0.97838,4,-57.5,5.2048,923.75,3,S1
515.25,0.37756,-0.24344,0.97838,4,-59.0,1.307,921.25,3,S1
515.5,0.37756,-0.24344,0.97838,4,-57.5,0.59518,925.25,3,S1
516.5,0.37756,-0.24344,1.0012,4,-57.0,4.7461,924.25,3,S1
516.75,0.37756,-0.24344,1.0012,4,-58.0,5.6757,923.25,3,S1
517.5,0.37756,-0.24344,1.0012,4,-57.5,4.3166,924.75,3,S1
518.0,0.37756,-0.24344,1.0012,4,-57.0,3.7843,925.25,3,S1
518.75,0.49481,-0.31234,1.0468,4,-57.5,0.079767,925.75,3,S1
519.25,0.49481,-0.31234,1.0468,3,-62.0,5.8123,923.25,3,S1
519.75,0.49481,-0.31234,1.0468,4,-58.0,4.1878,924.75,3,S1
521.0,0.29548,-0.19751,0.93277,3,-63.5,1.4097,925.75,3,S1
522.0,0.29548,-0.19751,0.93277,4,-58.5,5.1925,923.75,3,S1
522.75,0.29548,-0.19751,0.93277,4,-57.5,0.50928,925.25,3,S1
523.5,0.29548,-0.19751,0.93277,4,-57.0,6.0838,925.75,3,S1
524.0,0.29548,-0.19751,0.93277,4,-57.0,4.4946,924.25,3,S1
524.5,0.40101,-0.23196,0.98978,4,-57.0,3.9761,924.75,3,S1
525.25,0.40101,-0.23196,0.98978,3,-60.5,1.5539,925.25,3,S1
526.25,0.33066,-0.20899,0.94417,4,-57.5,4.4501,924.25,3,S1
527.0,0.33066,-0.20899,0.94417,4,-57.5,4.8919,923.75,3,S1
527.5,0.33066,-0.20899,0.94417,3,-61.5,6.1727,922.75,3,S1
528.25,0.29548,-0.20899,0.94417,4,-58.5,0.064427,922.25,3,S1
528.75,0.29548,-0.20899,0.94417,4,-57.5,4.4639,924.25,3,S1
529.25,0.29548,-0.20899,0.94417,4,-59.5,1.8899,920.25,3,S1
529.5,0.29548,-0.20899,0.94417,4,-57.5,3.9301,924.75,3,S1
529.75,0.29548,-0.20899,0.94417,3,-62.0,0.0061359,922.75,3,S1
531.0,0.42446,-0.26641,0.96698,4,-57.5,6.0025,925.75,3,S1
531.08,0.42446,-0.26641,0.96698,3,-61.5,5.441,924.25,3,S1
532.0,0.42446,-0.26641,0.96698,4,-57.5,3.9439,924.75,3,S1
533.25,0.34238,-0.23196,0.95557,3,-60.0,1.3545,925.75,3,S1
533.75,0.49481,-0.32383,1.0582,4,-58.0,5.4963,923.25,3,S1
534.5,0.49481,-0.32383,1.0582,4,-57.0,3.9577,924.75,3,S1
534.75,0.49481,-0.32383,1.0582,4,-58.0,5.8767,922.75,3,S1
535.0,0.49481,-0.32383,1.0582,4,-57.0,0.3068,925.25,3,S1
535.75,0.40101,-0.27789,0.98978,4,-57.0,6.0562,925.75,3,S1
536.25,0.40101,-0.27789,0.98978,4,-57.0,5.3751,923.25,3,S1
536.33,0.40101,-0.27789,0.98978,4,-59.0,1.8945,920.25,3,S1
536.75,0.40101,-0.27789,0.98978,3,-59.5,1.8715,924.75,3,S1
537.25,0.31893,-0.22048,0.94417,4,-57.5,5.8521,922.75,3,S1
537.5,0.31893,-0.22048,0.94417,4,-57.0,0.3114,925.25,3,S1
538.0,0.31893,-0.22048,0.94417,4,-58.5,0.059825,922.25,3,S1
538.25,0.31893,-0.22048,0.94417,4,-57.0,6.0715,925.75,3,S1
539.0,0.31893,-0.22048,0.94417,3,-62.5,4.4025,920.25,3,S1
539.75,0.36583,-0.27789,0.98978,4,-57.0,0.35282,925.25,3,S1
540.25,0.36583,-0.27789,0.98978,4,-59.0,0.56144,921.75,3,S1
540.75,0.36583,-0.27789,0.98978,4,-57.0,6.093,925.75,3,S1
541.0,0.36583,-0.27789,0.98978,4,-57.5,5.4196,923.25,3,S1
541.75,0.36583,-0.25493,0.95557,3,-61.5,3.9024,921.25,3,S1
542.0,0.36583,-0.25493,0.95557,3,-60.5,6.2034,922.75,3,S1
543.25,0.37756,-0.25493,0.95557,4,-56.5,4.4378,924.25,3,S1
543.5,0.37756,-0.25493,0.95557,4,-57.0,5.3429,923.25,3,S1
544.0,0.37756,-0.25493,0.95557,4,-57.0,3.9454,924.75,3,S1
544.75,0.37756,-0.25493,0.97838,4,-57.0,0.27918,925.25,3,S1
545.25,0.37756,-0.25493,0.97838,4,-59.0,0.51695,921.75,3,S1
545.5,0.42446,-0.28938,0.98978,3,-59.0,1.2579,925.75,3,S1
545.75,0.42446,-0.28938,0.98978,4,-57.0,4.493,924.25,3,S1
546.25,0.42446,-0.28938,0.98978,4,-57.0,4.921,923.75,3,S1
546.5,0.42446,-0.28938,0.98978,3,-59.5,1.8377,924.75,3,S1
547.0,0.42446,-0.28938,0.98978,3,-61.0,6.2004,922.75,3,S1
547.75,0.54171,-0.33531,1.0354,4,-58.5,0.13806,922.25,3,S1
581.25,0.40101,-0.082679,0.78453,3,-63.0,0.42338,925.25,3,S1
581.33,0.40101,-0.082679,0.78453,3,-57.5,0.049087,925.25,3,S1
581.75,0.40101,-0.082679,0.78453,4,-57.0,5.958,921.75,3,S1
582.25,0.24858,-0.22048,0.81874,3,-58.0,1.5585,924.25,3,S1
583.0,0.41273,-0.27789,0.94417,3,-58.0,1.445,924.75,3,S1
583.25,0.41273,-0.27789,0.94417,4,-57.0,5.2217,922.75,3,S1
584.0,0.55344,-0.24344,0.85295,4,-58.0,0.91732,920.75,3,S1
584.5,0.55344,-0.24344,0.85295,4,-53.5,5.6389,925.75,3,S1
584.6,0.55344,-0.24344,0.85295,3,-61.0,1.04,925.75,3,S1
585.0,0.43619,-0.31234,0.96698,4,-58.5,1.4634,920.25,3,S1
585.25,0.43619,-0.31234,0.96698,4,-56.0,4.4378,923.75,3,S1
585.5,0.43619,-0.31234,0.96698,3,-59.5,1.7395,924.75,3,S1
586.25,0.30721,-0.22048,0.88716,4,-56.0,6.0546,925.25,3,S1
586.5,0.30721,-0.22048,0.88716,3,-61.5,3.5558,921.75,3,S1
586.75,0.30721,-0.22048,0.88716,4,-56.5,5.5591,925.75,3,S1
587.5,0.37756,-0.25493,0.93277,4,-59.0,1.3668,920.25,3,S1
588.25,0.33066,-0.22048,0.89856,3,-61.0,6.0761,922.75,3,S1
588.5,0.33066,-0.22048,0.89856,4,-56.0,6.1022,925.25,3,S1
589.5,0.61207,-0.38124,1.0468,4,-56.0,0.8575,924.25,3,S1
589.75,0.61207,-0.38124,1.0468,4,-56.5,4.987,923.25,3,S1
590.25,0.61207,-0.38124,1.0468,4,-56.5,1.4189,923.75,3,S1
590.5,0.61207,-0.38124,1.0468,4,-56.0,0.3927,924.75,3,S1
590.75,0.61207,-0.38124,1.0468,4,-54.5,5.5085,922.75,3,S1
591.0,0.33066,-0.25493,0.90996,4,-56.0,6.1144,925.25,3,S1
591.5,0.33066,-0.25493,0.90996,3,-61.5,0.13039,922.25,3,S1
591.75,0.33066,-0.25493,0.90996,3,-60.0,1.1858,925.75,3,S1
592.0,0.37756,-0.28938,0.94417,3,-61.0,5.7846,923.25,3,S1
592.5,0.37756,-0.28938,0.94417,3,-60.5,2.3424,923.75,3,S1
592.75,0.37756,-0.28938,0.94417,3,-60.0,1.7671,924.75,3,S1
593.75,0.41273,-0.28938,0.96698,4,-58.0,1.1413,920.75,3,S1
594.0,0.41273,-0.28938,0.96698,3,-61.5,0.099709,922.25,3,S1
594.5,0.35411,-0.26641,0.93277,4,-56.5,4.987,923.25,3,S1
595.0,0.35411,-0.26641,0.93277,3,-60.0,2.2611,923.75,3,S1
595.25,0.35411,-0.26641,0.93277,3,-59.5,1.623,924.75,3,S1
595.75,0.50654,-0.32383,0.98978,4,-54.0,6.1144,925.25,3,S1
596.0,0.50654,-0.32383,0.98978,3,-62.0,0.87744,920.75,3,S1
596.25,0.50654,-0.32383,0.98978,4,-57.0,5.935,922.25,3,S1
596.75,0.61207,-0.36976,1.0582,3,-59.5,1.9528,924.25,3,S1
597.0,0.61207,-0.36976,1.0582,4,-56.5,4.9778,923.25,3,S1
597.75,0.62379,-0.38124,1.0468,3,-59.5,1.6276,924.75,3,S1
598.0,0.62379,-0.38124,1.0468,4,-57.5,0.62433,921.25,3,S1
598.25,0.62379,-0.38124,1.0468,4,-56.5,5.4211,922.75,3,S1
598.5,0.36583,-0.25493,0.90996,3,-61.5,0.27458,921.75,3,S1
598.75,0.36583,-0.25493,0.90996,4,-56.5,5.8905,922.25,3,S1
599.5,0.57689,-0.34679,1.024,3,-60.0,2.5142,923.25,3,S1
599.75,0.57689,-0.34679,1.024,4,-58.0,1.4481,920.25,3,S1
603.75,0.56517,-0.34679,1.0354,3,-60.0,2.9391,922.25,3,S1
604.25,0.29548,-0.20899,0.89856,4,-56.0,1.5923,923.25,3,S1
